36 	old 	sf 	sfg 	
degree list:
1 	2 	3 	4 	
1 	2 	3 	4 	
1 	2 	3 	4 	
ncells list:
24 	32 	40 	
24 	32 	40 	
24 	32 	40 	
0.020288705825805664 	0.02288651466369629 	0.035455942153930664 	
0.014500856399536133 	0.011025190353393555 	0.017570018768310547 	
0.019366979598999023 	0.019374847412109375 	0.10686016082763672 	
0.05029892921447754 	0.07668566703796387 	0.1181192398071289 	
0.04044747352600098 	0.054578304290771484 	0.07617998123168945 	
0.04911208152770996 	0.09185385704040527 	0.13894033432006836 	
0.2957022190093994 	0.6462900638580322 	1.2196862697601318 	
0.15110135078430176 	0.29367589950561523 	0.5337464809417725 	
0.17421722412109375 	0.339587926864624 	0.6105899810791016 	
4.098193168640137 	10.424720048904419 	20.955564975738525 	
0.9788398742675781 	2.0511791706085205 	3.7697434425354004 	
0.6330385208129883 	1.146134853363037 	2.036367654800415 	
