72 	old 	sf 	sfg 	
degree list:
1 	2 	3 	4 	
1 	2 	3 	4 	
1 	2 	3 	4 	
ncells list:
24 	32 	40 	
24 	32 	40 	
24 	32 	40 	
0.023162841796875 	0.02465534210205078 	0.033223628997802734 	
0.013147354125976562 	0.015251636505126953 	0.01332998275756836 	
0.017385005950927734 	0.018741607666015625 	0.10459542274475098 	
0.04383444786071777 	0.06968474388122559 	0.1528949737548828 	
0.02447199821472168 	0.048442840576171875 	0.07922840118408203 	
0.03263998031616211 	0.07075071334838867 	0.10680460929870605 	
0.21833467483520508 	0.5374495983123779 	0.754540205001831 	
0.1543264389038086 	0.2911388874053955 	0.48265552520751953 	
0.15236163139343262 	0.2602107524871826 	0.4172782897949219 	
2.327066421508789 	5.8810203075408936 	10.662796974182129 	
1.061248779296875 	2.174452304840088 	3.866016387939453 	
0.560436487197876 	0.8838305473327637 	1.410247564315796 	
